Frame,License_Plate_Text,Char_X1,Char_Y1,Char_X2,Char_Y2,Char_Label
234,912862,625,238,670,297,9
234,912862,693,214,729,271,1
234,912862,715,205,769,319,2
234,912862,630,289,671,341,8
234,912862,654,272,699,334,6
234,912862,693,266,731,325,2
234,3K167,72,282,120,358,3
234,3K167,159,265,218,347,K
234,3K167,193,262,250,339,1
234,3K167,97,345,153,417,6
234,3K167,134,336,192,411,7
235,914862,627,243,670,303,9
235,914862,693,220,731,277,1
235,914862,715,213,772,327,4
235,914862,630,293,674,348,8
235,914862,655,280,702,340,6
235,914862,694,271,734,331,2
235,3K167,72,289,120,365,3
235,3K167,162,275,216,350,K
235,3K167,192,273,244,343,1
235,3K167,99,352,152,422,6
235,3K167,136,344,189,416,7
236,35K167,73,294,120,367,3
236,35K167,98,291,158,363,5
236,35K167,163,277,218,355,K
236,35K167,194,275,248,346,1
236,35K167,101,354,153,425,6
236,35K167,138,347,189,419,7
236,912862,629,247,671,303,9
236,912862,695,224,732,282,1
236,912862,720,220,773,330,2
236,912862,633,299,675,352,8
236,912862,658,284,703,345,6
236,912862,697,275,736,335,2
237,191282,609,256,651,313,1
237,191282,631,250,675,307,9
237,191282,699,227,734,286,1
237,191282,720,213,776,349,2
237,191282,638,302,677,356,8
237,191282,699,281,739,342,2
237,3K167,72,299,119,371,3
237,3K167,165,282,221,355,K
237,3K167,195,278,246,349,1
237,3K167,102,359,152,429,6
237,3K167,137,350,190,423,7
238,3K17,79,301,128,377,3
238,3K17,167,285,224,364,K
238,3K17,200,283,255,354,1
238,3K17,143,355,194,426,7
238,119128,613,263,659,352,1
238,119128,617,263,659,321,1
238,119128,637,257,683,316,9
238,119128,704,235,744,294,1
238,119128,729,225,786,345,2
238,119128,641,310,683,363,8
239,3K17,79,301,128,377,3
239,3K17,171,285,228,360,K
239,3K17,199,283,254,354,1
239,3K17,142,354,195,426,7
239,191218,616,263,659,322,1
239,191218,638,257,683,316,9
239,191218,704,235,743,294,1
239,191218,729,226,785,344,2
239,191218,769,234,791,342,1
239,191218,640,310,683,363,8
240,3K17,87,299,137,372,3
240,3K17,175,283,232,360,K
240,3K17,205,283,259,352,1
240,3K17,149,352,201,423,7
240,918,645,258,688,318,9
240,918,708,236,752,298,1
240,918,650,309,692,365,8
241,3K167,91,298,149,377,3
241,3K167,185,283,240,360,K
241,3K167,216,282,269,353,1
241,3K167,125,357,173,427,6
241,3K167,157,352,209,424,7
241,9148,652,259,697,318,9
241,9148,720,239,756,297,1
241,9148,741,224,799,348,4
241,9148,658,312,699,366,8
242,3K177,103,302,152,375,3
242,3K177,190,287,246,362,K
242,3K177,223,284,273,354,1
242,3K177,152,355,223,454,7
242,3K177,163,355,219,427,7
242,91Q08,657,263,701,322,9
242,91Q08,720,245,760,302,1
242,91Q08,634,322,675,376,Q
242,91Q08,635,322,674,376,0
242,91Q08,663,315,704,370,8
243,3K1679,108,305,154,378,3
243,3K1679,194,291,246,365,K
243,3K1679,227,288,272,356,1
243,3K1679,133,361,184,432,6
243,3K1679,167,356,220,427,7
243,3K1679,216,350,269,419,9
243,1914Q82,636,275,680,332,1
243,1914Q82,660,267,703,327,9
243,1914Q82,725,248,761,309,1
243,1914Q82,747,230,804,356,4
243,1914Q82,638,326,676,380,Q
243,1914Q82,666,321,704,375,8
243,1914Q82,725,301,766,361,2
244,3K167,109,309,153,379,3
244,3K167,193,296,247,368,K
244,3K167,226,293,272,362,1
244,3K167,132,366,181,435,6
244,3K167,168,362,218,431,7
244,191Q082,638,281,677,340,1
244,191Q082,659,276,703,336,9
244,191Q082,725,258,766,318,1
244,191Q082,636,336,677,389,Q
244,191Q082,636,337,676,389,0
244,191Q082,667,329,705,384,8
244,191Q082,725,310,766,369,2
245,3K167,109,309,153,379,3
245,3K167,193,296,247,368,K
245,3K167,226,293,272,362,1
245,3K167,132,366,181,435,6
245,3K167,168,362,218,431,7
245,191Q082,638,281,677,340,1
245,191Q082,659,276,703,336,9
245,191Q082,725,258,766,318,1
245,191Q082,636,336,677,389,Q
245,191Q082,636,337,676,389,0
245,191Q082,667,329,705,384,8
245,191Q082,725,310,766,369,2
246,914Q82,655,278,703,338,9
246,914Q82,723,259,765,320,1
246,914Q82,746,247,801,364,4
246,914Q82,633,338,673,392,Q
246,914Q82,664,331,701,386,8
246,914Q82,722,312,762,371,2
246,3KY1167,106,310,150,380,3
246,3KY1167,190,298,243,371,K
246,3KY1167,222,297,270,364,Y
246,3KY1167,223,296,269,365,1
246,3KY1167,98,372,140,443,1
246,3KY1167,130,370,177,436,6
246,3KY1167,165,366,212,433,7
247,71914Q082,600,288,654,400,7
247,71914Q082,631,284,671,343,1
247,71914Q082,652,278,698,337,9
247,71914Q082,719,257,761,320,1
247,71914Q082,741,243,798,364,4
247,71914Q082,630,337,668,392,Q
247,71914Q082,630,339,668,392,0
247,71914Q082,660,331,698,386,8
247,71914Q082,718,311,759,370,2
247,3K1679,101,310,143,380,3
247,3K1679,185,296,239,369,K
247,3K1679,218,295,263,363,1
247,3K1679,125,369,172,435,6
247,3K1679,159,361,210,432,7
247,3K1679,207,355,261,422,9
248,3K167,97,303,142,373,3
248,3K167,183,290,237,364,K
248,3K167,217,289,260,357,1
248,3K167,121,362,171,430,6
248,3K167,155,355,206,426,7
248,1914Q082,629,278,669,338,1
248,1914Q082,650,272,695,337,9
248,1914Q082,716,254,756,315,1
248,1914Q082,739,235,796,359,4
248,1914Q082,630,332,666,387,Q
248,1914Q082,630,333,666,387,0
248,1914Q082,659,326,696,381,8
248,1914Q082,717,306,757,365,2
249,7191438,600,278,652,399,7
249,7191438,631,273,667,333,1
249,7191438,651,267,694,328,9
249,7191438,717,248,756,308,1
249,7191438,739,231,798,360,4
249,7191438,741,231,798,360,3
249,7191438,656,322,694,376,8
249,3K167,96,297,142,367,3
249,3K167,182,283,239,358,K
249,3K167,216,283,260,352,1
249,3K167,121,356,173,421,6
249,3K167,155,349,207,418,7
250,71914382,601,275,653,386,7
250,71914382,633,272,667,328,1
250,71914382,652,265,695,325,9
250,71914382,719,246,753,305,1
250,71914382,741,233,797,355,4
250,71914382,743,236,797,352,3
250,71914382,657,318,695,371,8
250,71914382,718,298,758,357,2
250,3K167,98,293,143,360,3
250,3K167,183,279,238,353,K
250,3K167,218,278,260,346,1
250,3K167,122,351,171,416,6
250,3K167,156,345,205,413,7
251,3K167,98,285,139,354,3
251,3K167,180,273,234,345,K
251,3K167,215,271,258,340,1
251,3K167,122,344,169,411,6
251,3K167,154,337,202,406,7
251,19G182,629,264,664,322,1
251,19G182,648,256,693,318,9
251,19G182,689,243,731,303,G
251,19G182,715,237,753,298,1
251,19G182,653,310,693,365,8
251,19G182,713,291,758,349,2
252,3K167,98,285,139,354,3
252,3K167,180,273,233,345,K
252,3K167,216,272,258,338,1
252,3K167,122,344,168,411,6
252,3K167,154,338,201,407,7
252,19G182,629,264,664,322,1
252,19G182,648,257,693,320,9
252,19G182,690,243,731,303,G
252,19G182,715,238,753,298,1
252,19G182,653,311,693,364,8
252,19G182,713,291,758,349,2
253,3K167,93,283,139,355,3
253,3K167,179,273,232,345,K
253,3K167,214,271,256,338,1
253,3K167,119,343,167,411,6
253,3K167,153,338,202,406,7
253,19G1382,625,262,663,320,1
253,19G1382,645,256,690,314,9
253,19G1382,686,242,730,301,G
253,19G1382,715,236,752,295,1
253,19G1382,739,286,788,342,3
253,19G1382,651,307,690,362,8
253,19G1382,714,289,754,347,2
254,3K1167,91,283,138,354,3
254,3K1167,176,271,229,344,K
254,3K1167,211,270,255,337,1
254,3K1167,85,344,129,420,1
254,3K1167,116,341,166,410,6
254,3K1167,150,336,199,405,7
254,19182,624,261,660,318,1
254,19182,642,254,687,313,9
254,19182,713,235,749,293,1
254,19182,647,307,689,361,8
254,19182,712,288,752,346,2
255,35K167,89,282,134,352,3
255,35K167,111,277,170,349,5
255,35K167,174,270,226,343,K
255,35K167,208,269,253,336,1
255,35K167,114,340,165,410,6
255,35K167,149,337,197,404,7
255,19G182,620,259,659,317,1
255,19G182,640,252,686,311,9
255,19G182,684,239,726,298,G
255,19G182,711,233,747,293,1
255,19G182,647,305,688,359,8
255,19G182,710,285,751,344,2
256,35K167,88,281,133,351,3
256,35K167,111,276,168,355,5
256,35K167,173,270,225,342,K
256,35K167,206,268,250,335,1
256,35K167,113,341,161,408,6
256,35K167,149,335,196,402,7
256,19141082,620,258,657,316,1
256,19141082,640,251,685,311,9
256,19141082,708,231,748,292,1
256,19141082,731,215,789,340,4
256,19141082,768,216,790,334,1
256,19141082,620,313,656,366,0
256,19141082,647,305,686,360,8
256,19141082,708,284,749,344,2
257,3K167,83,278,130,350,3
257,3K167,170,269,223,342,K
257,3K167,203,267,248,334,1
257,3K167,111,339,159,407,6
257,3K167,144,334,193,401,7
257,19G1082,616,257,654,316,1
257,19G1082,635,252,680,310,9
257,19G1082,680,236,722,296,G
257,19G1082,707,231,745,290,1
257,19G1082,616,312,655,365,0
257,19G1082,644,304,683,359,8
257,19G1082,706,285,747,342,2
